"","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"14595","serviceh",0,0,0,0,0,0,0,0,0,0
"14596","museum",0,0,0,0,0,0,0,0,0,0
"14597","single",0,0,0,0,0,0,0,0,0,0
"14598","day",0,0,0,0,0,0,0,0,0,0
"14599","summer",0,0,0,0,0,0,0,0,0,0
"14600","september",0,0,0,0,0,0,0,0,0,0
"14601","crowds",0,0,0,0,0,0,0,0,0,0
"14602","ruin",0,0,0,1,0,1,0,0,1,0
"14603","experience",0,0,0,0,0,0,0,0,0,0
"14604","people",0,0,0,0,0,0,0,0,0,0
"14605","east",0,0,0,0,0,0,0,0,0,0
"14606","walking",0,0,0,0,0,0,0,0,0,0
"14607","blindly",0,0,0,0,0,1,0,0,1,0
"14608","phones",0,0,0,0,0,0,0,0,0,0
"14609","video",0,0,0,0,0,0,0,0,0,0
"14610","visiting",0,0,0,0,0,0,0,0,0,0
"14611","hometown",0,0,0,0,0,0,0,0,0,0
"14612","visit",0,0,0,0,0,0,0,0,0,1
"14613","times",0,0,0,0,0,0,0,0,0,0
"14614","lucky",0,0,0,0,1,0,1,0,0,1
"14615","doorstep",0,0,0,0,0,0,0,0,0,0
"14616","museums",0,0,0,0,0,0,0,0,0,0
"14617","ive",0,0,0,0,0,0,0,0,0,0
"14618","visited",0,0,0,0,0,0,0,0,0,0
"14619","night",0,0,0,0,0,0,0,0,0,0
"14620","evening",0,0,0,0,0,0,0,0,0,0
"14621","wont",0,1,0,0,0,0,0,0,0,0
"14622","regret",0,0,0,0,0,1,0,0,1,0
"14623","british",0,0,0,0,0,0,0,0,0,0
"14624","museum",0,0,0,0,0,0,0,0,0,0
"14625","vast",0,0,0,0,0,0,0,0,0,0
"14626","time",0,1,0,0,0,0,0,0,0,0
"14627","visit",0,0,0,0,0,0,0,0,0,1
"14628","pick",0,0,0,0,0,0,0,0,0,1
"14629","subject",0,0,0,0,0,0,0,0,1,0
"14630","theme",0,0,0,0,0,0,0,0,0,0
"14631","history",0,0,0,0,0,0,0,0,0,0
"14632","focus",0,0,0,0,0,0,0,0,0,1
"14633","overwhelmed",0,0,0,0,0,1,0,0,1,0
"14634","glazed",0,0,0,0,0,0,0,0,0,0
"14635","week",0,0,0,0,0,0,0,0,0,0
"14636","special",0,0,0,0,1,0,0,0,0,1
"14637","ticketed",0,0,0,0,0,0,0,0,0,0
"14638","exhibition",0,0,0,0,0,0,0,0,0,0
"14639","islam",0,0,0,0,0,0,0,0,0,0
"14640","affected",0,0,0,0,0,0,0,0,0,0
"14641","western",0,0,0,0,0,0,0,0,0,0
"14642","art",0,1,0,0,1,1,1,0,0,1
"14643","expose",0,1,0,1,0,0,0,0,0,0
"14644","visit",0,0,0,0,0,0,0,0,0,1
"14645","reasonable",0,0,0,0,0,0,0,0,0,0
"14646","time",0,1,0,0,0,0,0,0,0,0
"14647","evening",0,0,0,0,0,0,0,0,0,0
"14648","don’t",0,0,0,0,0,0,0,1,0,1
"14649","time",0,1,0,0,0,0,0,0,0,0
"14650","visit",0,0,0,0,0,0,0,0,0,1
"14651","enjoyed",0,0,0,0,0,0,0,0,0,0
"14652","museum",0,0,0,0,0,0,0,0,0,0
"14653","staff",0,0,0,0,0,0,0,0,0,0
"14654","professional",0,0,0,0,0,0,0,1,0,1
"14655","helpful",0,0,0,0,1,0,0,1,0,1
"14656","architecture",0,0,0,0,0,0,0,1,0,0
"14657","amazing",0,0,0,0,0,0,0,0,0,0
"14658","lot",0,0,0,0,0,0,0,0,0,0
"14659","people",0,0,0,0,0,0,0,0,0,0
"14660","busy",0,0,0,0,0,0,0,0,0,0
"14661","environment",0,0,0,0,0,0,0,0,0,0
"14662","pace",0,0,0,0,0,0,0,0,0,0
"14663","spend",0,0,0,0,0,0,0,0,0,0
"14664","day",0,0,0,0,0,0,0,0,0,0
"14665","world",0,0,0,0,0,0,0,0,0,0
"14666","ancients",0,0,0,0,0,0,0,0,0,0
"14667","gems",0,0,0,0,0,0,0,0,0,0
"14668","lost",0,0,0,0,0,1,0,0,1,0
"14669","treasures",0,0,0,0,0,0,0,0,0,0
"14670","worth",0,0,0,0,0,0,0,0,0,1
"14671","cue",0,1,0,0,0,0,0,0,0,0
"14672","greek",0,0,0,0,0,0,0,0,0,0
"14673","marbles",0,0,0,0,0,0,0,0,0,0
"14674","precious",0,1,0,0,1,0,1,0,0,1
"14675","enjoyed",0,0,0,0,0,0,0,0,0,0
"14676","close",0,0,0,0,0,0,0,0,0,0
"14677","pieces",0,0,0,0,0,0,0,0,0,0
"14678","art",0,1,0,0,1,1,1,0,0,1
"14679","tea",0,0,0,0,0,0,0,0,0,0
"14680","break",0,0,0,0,0,0,1,0,0,0
"14681","cup",0,0,0,0,0,0,0,0,0,0
"14682","coffee",0,0,0,0,0,0,0,0,0,0
"14683","tea",0,0,0,0,0,0,0,0,0,0
"14684","surrounded",0,0,0,0,0,0,0,0,0,0
"14685","world",0,0,0,0,0,0,0,0,0,0
"14686","treasuresnothing",0,0,0,0,0,0,0,0,0,0
"14687","luxurious",0,0,0,0,1,0,0,0,0,1
"14688","avoid",0,0,0,1,0,0,0,0,1,0
"14689","weekends",0,0,0,0,0,0,0,0,0,0
"14690","visited",0,0,0,0,0,0,0,0,0,0
"14691","british",0,0,0,0,0,0,0,0,0,0
"14692","museum",0,0,0,0,0,0,0,0,0,0
"14693","family",0,0,0,0,0,0,0,0,0,0
"14694","mediterrean",0,0,0,0,0,0,0,0,0,0
"14695","middle",0,0,0,0,0,0,0,0,0,0
"14696","east",0,0,0,0,0,0,0,0,0,0
"14697","civilizations",0,0,0,0,0,0,0,0,0,0
"14698","remainings",0,0,0,0,0,0,0,0,0,0
"14699","attractive",0,0,0,0,0,0,0,0,0,0
"14700","egypt",0,0,0,0,0,0,0,0,0,0
"14701","wonderful",0,0,0,0,1,0,1,1,0,1
"14702","collection",0,0,0,0,0,0,0,0,0,0
"14703","argue",1,0,0,0,0,0,0,0,1,0
"14704","pieces",0,0,0,0,0,0,0,0,0,0
"14705","uk",0,0,0,0,0,0,0,0,0,0
"14706","offers",0,0,0,0,0,0,0,0,0,0
"14707","wonderful",0,0,0,0,1,0,1,1,0,1
"14708","collection",0,0,0,0,0,0,0,0,0,0
"14709","watch",0,1,0,1,0,0,0,0,0,0
"14710","visit",0,0,0,0,0,0,0,0,0,1
"14711","rosetta",0,0,0,0,0,0,0,0,0,0
"14712","stone",1,0,0,0,0,0,0,0,1,0
"14713","audio",0,0,0,0,0,0,0,0,0,0
"14714","guide",0,0,0,0,0,0,0,1,0,1
"14715","bus",0,0,0,0,0,0,0,0,0,0
"14716","easy",0,0,0,0,0,0,0,0,0,0
"14717","food",0,0,0,0,1,0,0,1,0,1
"14718","day",0,0,0,0,0,0,0,0,0,0
"14719","packed",0,0,0,0,0,0,0,0,0,0
"14720","ceiling",0,0,0,0,0,0,0,0,0,0
"14721","stuff",0,0,0,0,0,0,0,0,0,0
"14722","egypt",0,0,0,0,0,0,0,0,0,0
"14723","stuff",0,0,0,0,0,0,0,0,0,0
"14724","wonderful",0,0,0,0,1,0,1,1,0,1
"14725","american",0,0,0,0,0,0,0,0,0,0
"14726","describe",0,0,0,0,0,0,0,0,0,0
"14727","absolutely",0,0,0,0,0,0,0,0,0,0
"14728","recommend",0,0,0,0,0,0,0,1,0,1
"14729","follow",0,0,0,0,0,0,0,0,0,0
"14730","amazing",0,0,0,0,0,0,0,0,0,0
"14731","eyeopener",0,0,0,0,0,0,0,0,0,0
"14732","tours",0,0,0,0,0,0,0,0,0,0
"14733","free",0,0,0,0,0,0,0,0,0,0
"14734","sections",0,0,0,0,0,0,0,0,0,0
"14735","musuem",0,0,0,0,0,0,0,0,0,0
"14736","info",0,0,0,0,0,0,0,0,0,0
"14737","museum",0,0,0,0,0,0,0,0,0,0
"14738","website",0,0,0,0,0,0,0,0,0,0
"14739","info",0,0,0,0,0,0,0,0,0,0
"14740","check",0,0,0,0,0,0,0,0,0,0
"14741","tour",0,0,0,0,0,0,0,0,0,0
"14742","youre",0,0,0,0,0,0,0,0,0,0
"14743","planned",0,0,0,0,0,0,0,0,0,0
"14744","visit",0,0,0,0,0,0,0,0,0,1
"14745","saturday",0,0,0,0,0,0,0,0,0,0
"14746","afternoon",0,0,0,0,0,0,0,0,0,0
"14747","misake",0,0,0,0,0,0,0,0,0,0
"14748","people",0,0,0,0,0,0,0,0,0,0
"14749","time",0,1,0,0,0,0,0,0,0,0
"14750","mid",0,0,0,0,0,0,0,0,0,0
"14751","term",0,0,0,0,0,0,0,0,0,0
"14752","holiday",0,1,0,0,1,0,0,0,0,1
"14753","kids",0,0,0,0,0,0,0,0,0,0
"14754","children",0,0,0,0,0,0,0,0,0,0
"14755","adults",0,0,0,0,0,0,0,0,0,0
"14756","amazed",0,0,0,0,0,0,0,0,0,0
"14757","immense",0,0,0,0,0,0,0,0,0,1
"14758","collection",0,0,0,0,0,0,0,0,0,0
"14759","beauties",0,0,0,0,0,0,0,0,0,0
"14760","happy",0,1,0,0,1,0,0,1,0,1
"14761","booked",0,0,0,0,0,0,0,0,0,0
"14762","tour",0,0,0,0,0,0,0,0,0,0
"14763","egypt",0,0,0,0,0,0,0,0,0,0
"14764","guide",0,0,0,0,0,0,0,1,0,1
"14765","knowledgeable",0,0,0,0,0,0,0,0,0,0
"14766","provided",0,0,0,0,0,0,0,0,0,0
"14767","comprehensive",0,0,0,0,0,0,0,0,0,1
"14768","overview",0,0,0,0,0,0,0,0,0,0
"14769","access",0,0,0,0,0,0,0,0,0,0
"14770","museum",0,0,0,0,0,0,0,0,0,0
"14771","worth",0,0,0,0,0,0,0,0,0,1
"14772","price",0,0,0,0,0,0,0,0,0,0
"14773","book",0,0,0,0,0,0,0,0,0,0
"14774","future",0,0,0,0,0,0,0,0,0,0
"14775","preopening",0,0,0,0,0,0,0,0,0,0
"14776","tours",0,0,0,0,0,0,0,0,0,0
"14777","time",0,1,0,0,0,0,0,0,0,0
"14778","i’m",0,0,0,0,0,0,0,0,0,0
"14779","london",0,0,0,0,0,0,0,0,0,0
"14780","online",0,0,0,0,0,0,0,0,0,0
"14781","museums",0,0,0,0,0,0,0,0,0,0
"14782","i’ve",0,0,0,0,0,0,0,0,0,0
"14783","visited",0,0,0,0,0,0,0,0,0,0
"14784","there’s",0,0,0,0,0,0,0,0,0,0
"14785","world",0,0,0,0,0,0,0,0,0,0
"14786","highlights",0,0,0,0,0,0,0,0,0,0
"14787","rosetta",0,0,0,0,0,0,0,0,0,0
"14788","stone",1,0,0,0,0,0,0,0,1,0
"14789","huge",0,0,0,0,0,0,0,0,0,0
"14790","crowd",0,0,0,0,0,0,0,0,0,0
"14791","museum",0,0,0,0,0,0,0,0,0,0
"14792","easter",0,0,0,0,0,0,0,0,0,0
"14793","island",0,0,0,0,0,0,0,0,0,0
"14794","statue",0,0,0,0,0,0,0,0,0,1
"14795","egyptian",0,0,0,0,0,0,0,0,0,0
"14796","mummies",0,0,0,0,0,0,0,0,0,0
"14797","parthenon",0,0,0,0,0,0,0,0,0,0
"14798","it’s",0,0,0,0,0,0,0,0,0,0
"14799","museum",0,0,0,0,0,0,0,0,0,0
"14800","impossible",0,0,0,0,0,1,0,0,1,0
"14801","museum",0,0,0,0,0,0,0,0,0,0
"14802","visit",0,0,0,0,0,0,0,0,0,1
"14803","it’s",0,0,0,0,0,0,0,0,0,0
"14804","huge",0,0,0,0,0,0,0,0,0,0
"14805","eat",0,0,0,0,0,0,0,0,0,1
"14806","rest",0,0,0,0,0,0,0,0,0,1
"14807","lots",0,0,0,0,0,0,0,0,0,0
"14808","space",0,0,0,0,0,0,0,0,0,0
"14809","entered",0,0,0,0,0,0,0,0,0,0
"14810","pm",0,0,0,0,0,0,0,0,0,0
"14811","entrance",0,0,0,0,0,0,0,0,0,0
"14812","queue",0,0,0,0,0,0,0,0,0,0
"14813","egyptian",0,0,0,0,0,0,0,0,0,0
"14814","amazing",0,0,0,0,0,0,0,0,0,0
"14815","museums",0,0,0,0,0,0,0,0,0,0
"14816","wonderful",0,0,0,0,1,0,1,1,0,1
"14817","museum",0,0,0,0,0,0,0,0,0,0
"14818","stuffed",0,0,0,0,0,0,0,0,0,0
"14819","brim",0,0,0,0,0,0,0,0,0,0
"14820","possibly",0,0,0,0,0,0,0,0,0,0
"14821","finish",0,0,0,0,0,0,0,0,0,0
"14822","day",0,0,0,0,0,0,0,0,0,0
"14823","visited",0,0,0,0,0,0,0,0,0,0
"14824","weekday",0,0,0,0,0,0,0,0,0,0
"14825","egyptian",0,0,0,0,0,0,0,0,0,0
"14826","exhibition",0,0,0,0,0,0,0,0,0,0
"14827","mummies",0,0,0,0,0,0,0,0,0,0
"14828","chock",0,0,0,0,0,0,0,0,0,0
"14829","people",0,0,0,0,0,0,0,0,0,0
"14830","leaving",0,0,0,0,0,0,0,0,0,0
"14831","empty",0,0,0,0,0,0,0,0,0,0
"14832","enjoyable",0,0,0,0,0,0,0,0,0,0
"14833","unbelievable",0,0,0,0,0,0,0,0,1,0
"14834","beautiful",0,0,0,0,1,0,0,0,0,1
"14835","history",0,0,0,0,0,0,0,0,0,0
"14836","artifacts",0,0,0,0,0,0,0,0,0,0
"14837","building",0,0,0,0,0,0,0,0,0,1
"14838","london",0,0,0,0,0,0,0,0,0,0
"14839","spent",0,0,0,0,0,0,0,0,1,0
"14840","mid",0,0,0,0,0,0,0,0,0,0
"14841","morning",0,0,0,0,0,0,0,0,0,0
"14842","afternoon",0,0,0,0,0,0,0,0,0,0
"14843","saturday",0,0,0,0,0,0,0,0,0,0
"14844","british",0,0,0,0,0,0,0,0,0,0
"14845","museum",0,0,0,0,0,0,0,0,0,0
"14846","skimmed",0,0,0,0,0,0,0,0,0,0
"14847","surface",0,0,0,0,0,0,0,0,0,0
"14848","amazing",0,0,0,0,0,0,0,0,0,0
"14849","time",0,1,0,0,0,0,0,0,0,0
"14850","display",0,0,0,0,0,0,0,0,0,0
"14851","ancient",0,0,0,0,0,0,0,0,1,0
"14852","egypt",0,0,0,0,0,0,0,0,0,0
"14853","greece",0,0,0,0,0,0,0,0,0,0
"14854","roman",0,0,0,0,0,0,0,0,0,0
"14855","civilization",0,0,0,0,0,0,0,1,0,1
"14856","specific",0,0,0,0,0,0,0,0,0,0
"14857","exhibition",0,0,0,0,0,0,0,0,0,0
"14858","visited",0,0,0,0,0,0,0,0,0,0
"14859","sutton",0,0,0,0,0,0,0,0,0,0
"14860","hoo",0,0,0,0,0,0,0,0,0,0
"14861","gallery",0,0,0,0,0,0,0,0,0,0
"14862","ceases",0,0,0,0,0,0,0,0,0,0
"14863","fascinate",0,0,0,0,0,0,0,0,0,0
"14864","exhibition",0,0,0,0,0,0,0,0,0,0
"14865","influence",0,0,0,0,0,0,0,0,1,1
"14866","islamic",0,0,0,0,0,0,0,0,0,0
"14867","world",0,0,0,0,0,0,0,0,0,0
"14868","western",0,0,0,0,0,0,0,0,0,0
"14869","art",0,1,0,0,1,1,1,0,0,1
"14870","excellent",0,0,0,0,1,0,0,1,0,1
"14871","bigger",0,0,0,0,0,0,0,0,0,0
"14872","ive",0,0,0,0,0,0,0,0,0,0
"14873","british",0,0,0,0,0,0,0,0,0,0
"14874","museum",0,0,0,0,0,0,0,0,0,0
"14875","times",0,0,0,0,0,0,0,0,0,0
"14876","museum",0,0,0,0,0,0,0,0,0,0
"14877","forget",0,0,0,0,0,0,0,0,1,0
"14878","inside",0,0,0,0,0,0,0,0,0,0
"14879","wonderful",0,0,0,0,1,0,1,1,0,1
"14880","pillared",0,0,0,0,0,0,0,0,0,0
"14881","entrance",0,0,0,0,0,0,0,0,0,0
"14882","rosetta",0,0,0,0,0,0,0,0,0,0
"14883","stone",1,0,0,0,0,0,0,0,1,0
"14884","gallery",0,0,0,0,0,0,0,0,0,0
"14885","amazing",0,0,0,0,0,0,0,0,0,0
"14886","artifacts",0,0,0,0,0,0,0,0,0,0
"14887","spend",0,0,0,0,0,0,0,0,0,0
"14888","youd",0,0,0,0,0,0,0,0,0,0
"14889","personally",0,0,0,0,0,0,0,0,0,0
"14890","day",0,0,0,0,0,0,0,0,0,0
"14891","british",0,0,0,0,0,0,0,0,0,0
"14892","museum",0,0,0,0,0,0,0,0,0,0
"14893","antiquities",0,0,0,0,0,0,0,0,0,0
"14894","world",0,0,0,0,0,0,0,0,0,0
"14895","you’re",0,0,0,0,0,0,0,0,0,0
"14896","london",0,0,0,0,0,0,0,0,0,0
"14897","don’t",0,0,0,0,0,0,0,1,0,1
"14898","miss",0,0,0,0,0,0,0,0,0,0
"14899","gem",0,0,0,0,1,0,0,0,0,1
"14900","museum",0,0,0,0,0,0,0,0,0,0
"14901","people",0,0,0,0,0,0,0,0,0,0
"14902","mummys",0,0,0,0,0,0,0,0,0,0
"14903","people",0,0,0,0,0,0,0,0,0,0
"14904","time",0,1,0,0,0,0,0,0,0,0
"14905","enjoy",0,1,0,0,1,0,0,1,0,1
"14906","visit",0,0,0,0,0,0,0,0,0,1
"14907","remarkable",0,0,0,0,1,0,1,1,0,1
"14908","museum",0,0,0,0,0,0,0,0,0,0
"14909","astonishing",0,0,0,0,0,0,0,0,0,0
"14910","exhibits",0,0,0,0,0,0,0,0,0,0
"14911","looted",0,0,0,0,0,0,0,0,0,0
"14912","world",0,0,0,0,0,0,0,0,0,0
"14913","disconcerting",0,0,0,0,0,0,0,0,0,0
"14914","amazing",0,0,0,0,0,0,0,0,0,0
"14915","museum",0,0,0,0,0,0,0,0,0,0
"14916","impressive",0,0,0,0,0,0,0,0,0,0
"14917","visit",0,0,0,0,0,0,0,0,0,1
"14918","negative",0,0,0,0,0,1,0,0,1,0
"14919","japan",0,0,0,0,0,0,0,0,0,0
"14920","climb",0,0,0,0,0,0,0,0,0,0
"14921","floors",0,0,0,0,0,0,0,0,0,0
"14922","stairs",0,0,0,0,0,0,0,0,0,0
"14923","elevator",0,0,0,0,0,0,0,0,0,0
"14924","wasnt",0,0,0,0,0,0,0,0,0,0
"14925","start",0,1,0,0,0,0,0,0,0,0
"14926","discover",0,0,0,0,0,0,0,0,0,0
"14927","tiny",0,0,0,0,0,0,0,0,0,0
"14928","space",0,0,0,0,0,0,0,0,0,0
"14929","exhibits",0,0,0,0,0,0,0,0,0,0
"14930","galleries",0,0,0,0,0,0,0,0,0,0
"14931","pm",0,0,0,0,0,0,0,0,0,0
"14932","lot",0,0,0,0,0,0,0,0,0,0
"14933","lot",0,0,0,0,0,0,0,0,0,0
"14934","walking",0,0,0,0,0,0,0,0,0,0
"14935","excellent",0,0,0,0,1,0,0,1,0,1
"14936","museum",0,0,0,0,0,0,0,0,0,0
"14937","lot",0,0,0,0,0,0,0,0,0,0
"14938","offer",0,0,0,0,0,0,0,0,0,1
"14939","lot",0,0,0,0,0,0,0,0,0,0
"14940","time",0,1,0,0,0,0,0,0,0,0
"14941","explore",0,1,0,0,0,0,0,0,0,0
"14942","wont",0,1,0,0,0,0,0,0,0,0
"14943","excellent",0,0,0,0,1,0,0,1,0,1
"14944","day",0,0,0,0,0,0,0,0,0,0
"14945","attraction",0,0,0,0,0,0,0,0,0,1
"14946","occupied",0,0,0,0,0,0,0,0,0,0
"14947","worth",0,0,0,0,0,0,0,0,0,1
"14948","map",0,0,0,0,0,0,0,0,0,0
"14949","ancient",0,0,0,0,0,0,0,0,1,0
"14950","egyptian",0,0,0,0,0,0,0,0,0,0
"14951","stuff",0,0,0,0,0,0,0,0,0,0
"14952","enjoying",0,1,0,0,1,0,0,1,0,1
"14953","worldclass",0,0,0,0,0,0,0,0,0,0
"14954","museum",0,0,0,0,0,0,0,0,0,0
"14955","finest",0,0,0,0,0,0,0,0,0,0
"14956","collections",0,0,0,0,0,0,0,0,0,0
"14957","planet",0,0,0,0,0,0,0,0,0,0
"14958","argue",1,0,0,0,0,0,0,0,1,0
"14959","artifacts",0,0,0,0,0,0,0,0,0,0
"14960","obtained",0,0,0,0,0,0,0,0,0,0
"14961","questionable",0,0,1,0,0,0,0,0,1,0
"14962","means",0,0,0,0,0,0,0,0,0,0
"14963","elgin",0,0,0,0,0,0,0,0,0,0
"14964","marbles",0,0,0,0,0,0,0,0,0,0
"14965","world",0,0,0,0,0,0,0,0,0,0
"14966","exceptional",0,0,0,0,0,0,0,0,0,0
"14967","amazing",0,0,0,0,0,0,0,0,0,0
"14968","pieces",0,0,0,0,0,0,0,0,0,0
"14969","history",0,0,0,0,0,0,0,0,0,0
"14970","british",0,0,0,0,0,0,0,0,0,0
"14971","museum",0,0,0,0,0,0,0,0,0,0
"14972","absolutely",0,0,0,0,0,0,0,0,0,0
"14973","loved",0,0,0,0,0,0,0,0,0,0
"14974","visit",0,0,0,0,0,0,0,0,0,1
"14975","staff",0,0,0,0,0,0,0,0,0,0
"14976","helpful",0,0,0,0,1,0,0,1,0,1
"14977","spend",0,0,0,0,0,0,0,0,0,0
"14978","day",0,0,0,0,0,0,0,0,0,0
"14979","hours",0,0,0,0,0,0,0,0,0,0
"14980","boyfriend",0,0,0,0,0,0,0,0,0,0
"14981","doesnt",0,0,0,0,0,0,0,0,0,0
"14982","live",0,0,0,0,0,0,0,0,0,0
"14983","london",0,0,0,0,0,0,0,0,0,0
"14984","loved",0,0,0,0,0,0,0,0,0,0
"14985","londoner",0,0,0,0,0,0,0,0,0,0
"14986","time",0,1,0,0,0,0,0,0,0,0
"14987","visited",0,0,0,0,0,0,0,0,0,0
"14988","fault",0,0,0,0,0,1,0,0,1,0
"14989","disnt",0,0,0,0,0,0,0,0,0,0
"14990","shop",0,0,0,0,0,0,0,0,0,0
"14991","lot",0,0,0,0,0,0,0,0,0,0
"14992","stuff",0,0,0,0,0,0,0,0,0,0
"14993","british",0,0,0,0,0,0,0,0,0,0
"14994","museum",0,0,0,0,0,0,0,0,0,0
"14995","finest",0,0,0,0,0,0,0,0,0,0
"14996","comprehensive",0,0,0,0,0,0,0,0,0,1
"14997","extensive",0,0,0,0,0,0,0,0,0,1
"14998","museum",0,0,0,0,0,0,0,0,0,0
"14999","history",0,0,0,0,0,0,0,0,0,0
"15000","britain",0,0,0,0,0,0,0,0,0,0
"15001","humanity",0,0,0,0,1,0,0,1,0,1
"15002","located",0,0,0,0,0,0,0,0,0,0
"15003","world",0,0,0,0,0,0,0,0,0,0
"15004","collections",0,0,0,0,0,0,0,0,0,0
"15005","immense",0,0,0,0,0,0,0,0,0,1
"15006","enable",0,0,0,0,0,0,0,1,0,1
"15007","visitor",0,1,0,0,1,0,0,0,0,1
"15008","gain",0,1,0,0,1,0,0,0,0,1
"15009","perspective",0,0,0,0,0,0,0,0,0,0
"15010","evolution",0,0,0,0,0,0,0,0,0,1
"15011","society",0,0,0,0,0,0,0,0,0,0
"15012","antiquities",0,0,0,0,0,0,0,0,0,0
"15013","outstanding",0,0,0,0,1,0,0,0,1,1
"15014","egypt",0,0,0,0,0,0,0,0,0,0
"15015","greek",0,0,0,0,0,0,0,0,0,0
"15016","aware",0,0,0,0,0,0,0,0,0,0
"15017","queues",0,0,0,0,0,0,0,0,0,0
"15018","move",0,0,0,0,0,0,0,0,0,0
"15019","fast",0,0,0,0,0,0,0,0,0,0
"15020","suggestion",0,0,0,0,0,0,0,0,0,0
"15021","traveling",0,0,0,0,0,0,0,0,0,1
"15022","children",0,0,0,0,0,0,0,0,0,0
"15023","visit",0,0,0,0,0,0,0,0,0,1
"15024","winded",0,0,0,0,0,0,0,0,0,0
"15025","mission",0,0,0,0,0,0,0,0,0,0
"15026","visiting",0,0,0,0,0,0,0,0,0,0
"15027","enjoying",0,1,0,0,1,0,0,1,0,1
"15028","properly",0,0,0,0,0,0,0,0,0,0
"15029","sons",0,0,0,0,0,0,0,0,0,0
"15030","class",0,0,0,0,0,0,0,0,0,0
"15031","classroom",0,0,0,0,0,0,0,0,0,0
"15032","monitor",0,0,0,0,0,0,0,0,0,0
"15033","superb",0,0,0,0,0,0,0,0,0,1
"15034","museum",0,0,0,0,0,0,0,0,0,0
"15035","informative",0,0,0,0,0,0,0,0,0,0
"15036","set",0,0,0,0,0,0,0,0,0,0
"15037","beautiful",0,0,0,0,1,0,0,0,0,1
"15038","building",0,0,0,0,0,0,0,0,0,1
"15039","lots",0,0,0,0,0,0,0,0,0,0
"15040","trip",0,0,0,0,0,0,1,0,0,0
"15041","restaurants",0,0,0,0,0,0,0,0,0,0
"15042","merchandise",0,0,0,0,0,0,0,0,0,0
"15043","overpriced",1,0,1,0,0,1,0,0,1,0
"15044","free",0,0,0,0,0,0,0,0,0,0
"15045","donation",0,0,0,0,0,0,0,0,0,1
"15046","audio",0,0,0,0,0,0,0,0,0,0
"15047","tour",0,0,0,0,0,0,0,0,0,0
"15048","top",0,1,0,0,0,0,0,1,0,1
"15049","hours",0,0,0,0,0,0,0,0,0,0
"15050","didnt",0,0,0,0,0,0,0,0,0,0
"15051","quarter",0,0,0,0,0,0,0,0,0,0
"15052","exhibits",0,0,0,0,0,0,0,0,0,0
"15053","top",0,1,0,0,0,0,0,1,0,1
"15054","notch",0,0,0,0,0,0,0,0,0,0
"15055","museum",0,0,0,0,0,0,0,0,0,0
"15056","cyrus",0,0,0,0,0,0,0,0,0,0
"15057","cylinder",0,0,0,0,0,0,0,0,0,0
"15058","housed",0,0,0,0,0,0,0,0,0,0
"15059","lots",0,0,0,0,0,0,0,0,0,0
"15060","statues",0,0,0,0,0,0,0,0,0,0
"15061","personalities",0,0,0,0,0,0,0,0,0,0
"15062","served",0,0,0,0,0,0,0,0,0,0
"15063","cafe",0,0,0,0,0,0,0,0,0,1
"15064","shop",0,0,0,0,0,0,0,0,0,0
"15065","nice",0,0,0,0,0,0,0,0,0,0
"15066","museum",0,0,0,0,0,0,0,0,0,0
"15067","staff",0,0,0,0,0,0,0,0,0,0
"15068","letting",0,0,0,0,0,0,0,0,0,0
"15069","historian",0,0,0,0,0,0,0,0,0,0
"15070","expected",0,1,0,0,0,0,0,0,0,0
"15071","awed",0,0,0,0,0,0,0,0,0,0
"15072","british",0,0,0,0,0,0,0,0,0,0
"15073","museum",0,0,0,0,0,0,0,0,0,0
"15074","coworkers",0,0,0,0,0,0,0,0,0,0
"15075","insisted",0,0,0,0,0,0,0,0,0,0
"15076","museum",0,0,0,0,0,0,0,0,0,0
"15077","top",0,1,0,0,0,0,0,1,0,1
"15078","list",0,0,0,0,0,0,0,0,0,0
"15079","sites",0,0,0,0,0,0,0,0,0,0
"15080","visiting",0,0,0,0,0,0,0,0,0,0
"15081","london",0,0,0,0,0,0,0,0,0,0
"15082","anticipation",0,1,0,0,0,0,0,0,0,0
"15083","teenage",0,0,0,0,0,0,0,0,0,0
"15084","son",0,0,0,0,0,0,0,0,0,0
"15085","visited",0,0,0,0,0,0,0,0,0,0
"15086","british",0,0,0,0,0,0,0,0,0,0
"15087","museum",0,0,0,0,0,0,0,0,0,0
"15088","british",0,0,0,0,0,0,0,0,0,0
"15089","museum",0,0,0,0,0,0,0,0,0,0
"15090","whitout",0,0,0,0,0,0,0,0,0,0
"15091","doubt",0,0,0,1,0,1,0,1,1,0
"15092","london",0,0,0,0,0,0,0,0,0,0
"15093","love",0,0,0,0,1,0,0,0,0,1
"15094","african",0,0,0,0,0,0,0,0,0,0
"15095","roman",0,0,0,0,0,0,0,0,0,0
"15096","greek",0,0,0,0,0,0,0,0,0,0
"15097","lot",0,0,0,0,0,0,0,0,0,0
"15098","museum",0,0,0,0,0,0,0,0,0,0
"15099","it’s",0,0,0,0,0,0,0,0,0,0
"15100","spent",0,0,0,0,0,0,0,0,1,0
"15101","hr",0,0,0,0,0,0,0,0,0,0
"15102","time",0,1,0,0,0,0,0,0,0,0
"15103","completely",0,0,0,0,0,0,0,0,0,1
"15104","free",0,0,0,0,0,0,0,0,0,0
