"","title","writer","written","rating","word","sentiment"
"13264","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"main","positive"
"13265","Tremendous Musuem","Gregory J","Jul 2019",5,"superb","positive"
"13266","I like it free admission","sillybabyfish","Jul 2019",5,"worth","positive"
"13267","I like it free admission","sillybabyfish","Jul 2019",5,"visit","positive"
"13268","I like it free admission","sillybabyfish","Jul 2019",5,"enjoy","anticipation"
"13269","I like it free admission","sillybabyfish","Jul 2019",5,"enjoy","joy"
"13270","I like it free admission","sillybabyfish","Jul 2019",5,"enjoy","positive"
"13271","I like it free admission","sillybabyfish","Jul 2019",5,"enjoy","trust"
"13272","I like it free admission","sillybabyfish","Jul 2019",5,"rock","positive"
"13273","Excellent","Waldo E","Jul 2019",4,"excellent","joy"
"13274","Excellent","Waldo E","Jul 2019",4,"excellent","positive"
"13275","Excellent","Waldo E","Jul 2019",4,"excellent","trust"
"13276","Excellent","Waldo E","Jul 2019",4,"knowledge","positive"
"13277","Excellent","Waldo E","Jul 2019",4,"friendly","anticipation"
"13278","Excellent","Waldo E","Jul 2019",4,"friendly","joy"
"13279","Excellent","Waldo E","Jul 2019",4,"friendly","positive"
"13280","Excellent","Waldo E","Jul 2019",4,"friendly","trust"
"13281","Must visit! ","Abdulla A","Jul 2019",5,"visit","positive"
"13282","Must visit! ","Abdulla A","Jul 2019",5,"explore","anticipation"
"13283","This Place Kills, in A Good Way","david n","Jul 2019",5,"god","anticipation"
"13284","This Place Kills, in A Good Way","david n","Jul 2019",5,"god","fear"
"13285","This Place Kills, in A Good Way","david n","Jul 2019",5,"god","joy"
"13286","This Place Kills, in A Good Way","david n","Jul 2019",5,"god","positive"
"13287","This Place Kills, in A Good Way","david n","Jul 2019",5,"god","trust"
"13288","This Place Kills, in A Good Way","david n","Jul 2019",5,"overwhelmed","negative"
"13289","This Place Kills, in A Good Way","david n","Jul 2019",5,"overwhelmed","sadness"
"13290","british museum is one of the Nice places to visit in London","Krish V","Jul 2019",5,"spent","negative"
"13291","The Edvard Munch exhibition","emma C","Jul 2019",5,"brilliant","anticipation"
"13292","The Edvard Munch exhibition","emma C","Jul 2019",5,"brilliant","joy"
"13293","The Edvard Munch exhibition","emma C","Jul 2019",5,"brilliant","positive"
"13294","The Edvard Munch exhibition","emma C","Jul 2019",5,"brilliant","trust"
"13295","The Edvard Munch exhibition","emma C","Jul 2019",5,"art","anticipation"
"13296","The Edvard Munch exhibition","emma C","Jul 2019",5,"art","joy"
"13297","The Edvard Munch exhibition","emma C","Jul 2019",5,"art","positive"
"13298","The Edvard Munch exhibition","emma C","Jul 2019",5,"art","sadness"
"13299","The Edvard Munch exhibition","emma C","Jul 2019",5,"art","surprise"
"13300","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"stone","anger"
"13301","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"stone","negative"
"13302","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"celebrating","anticipation"
"13303","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"celebrating","joy"
"13304","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"celebrating","positive"
"13305","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"difficult","fear"
"13306","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"hit","anger"
"13307","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"hit","negative"
"13308","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"lower","negative"
"13309","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"lower","sadness"
"13310","Amazing exhibits, but very crowded","gingerb714","Jul 2019",4,"school","trust"
"13311","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"lower","negative"
"13312","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"lower","sadness"
"13313","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"white","anticipation"
"13314","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"white","joy"
"13315","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"white","positive"
"13316","Guards with bag search to enter but fast no long wait","SiriCrimeBusinessMgz","Jul 2019",3,"white","trust"
"13317","No reason not to visit","Sandra","Jul 2019",5,"wonderful","joy"
"13318","No reason not to visit","Sandra","Jul 2019",5,"wonderful","positive"
"13319","No reason not to visit","Sandra","Jul 2019",5,"wonderful","surprise"
"13320","No reason not to visit","Sandra","Jul 2019",5,"wonderful","trust"
"13321","No reason not to visit","Sandra","Jul 2019",5,"donation","positive"
"13322","No reason not to visit","Sandra","Jul 2019",5,"optional","positive"
"13323","Must see Museum.","Colette O","Jul 2019",5,"fascinating","positive"
"13324","Must see Museum.","Colette O","Jul 2019",5,"time","anticipation"
"13325","Must see Museum.","Colette O","Jul 2019",5,"worth","positive"
"13326","Must see Museum.","Colette O","Jul 2019",5,"visit","positive"
"13327","definitely worth it","lauraaO3922QA","Jul 2019",5,"worth","positive"
"13328","definitely worth it","lauraaO3922QA","Jul 2019",5,"choice","positive"
"13329","Amazing and interesting","Jan A","Jul 2019",5,"birthday","anticipation"
"13330","Amazing and interesting","Jan A","Jul 2019",5,"birthday","joy"
"13331","Amazing and interesting","Jan A","Jul 2019",5,"birthday","positive"
"13332","Amazing and interesting","Jan A","Jul 2019",5,"birthday","surprise"
"13333","Amazing and interesting","Jan A","Jul 2019",5,"treat","anger"
"13334","Amazing and interesting","Jan A","Jul 2019",5,"treat","anticipation"
"13335","Amazing and interesting","Jan A","Jul 2019",5,"treat","disgust"
"13336","Amazing and interesting","Jan A","Jul 2019",5,"treat","fear"
"13337","Amazing and interesting","Jan A","Jul 2019",5,"treat","joy"
"13338","Amazing and interesting","Jan A","Jul 2019",5,"treat","negative"
"13339","Amazing and interesting","Jan A","Jul 2019",5,"treat","positive"
"13340","Amazing and interesting","Jan A","Jul 2019",5,"treat","sadness"
"13341","Amazing and interesting","Jan A","Jul 2019",5,"treat","surprise"
"13342","Amazing and interesting","Jan A","Jul 2019",5,"treat","trust"
"13343","Amazing and interesting","Jan A","Jul 2019",5,"trip","surprise"
"13344","Amazing and interesting","Jan A","Jul 2019",5,"spent","negative"
"13345","Amazing and interesting","Jan A","Jul 2019",5,"gift","anticipation"
"13346","Amazing and interesting","Jan A","Jul 2019",5,"gift","joy"
"13347","Amazing and interesting","Jan A","Jul 2019",5,"gift","positive"
"13348","Amazing and interesting","Jan A","Jul 2019",5,"gift","surprise"
"13349","Amazing and interesting","Jan A","Jul 2019",5,"store","anticipation"
"13350","Amazing and interesting","Jan A","Jul 2019",5,"store","positive"
"13351","Amazing and interesting","Jan A","Jul 2019",5,"cafe","positive"
"13352","Amazing and interesting","Jan A","Jul 2019",5,"school","trust"
"13353","Amazing and interesting","Jan A","Jul 2019",5,"found","joy"
"13354","Amazing and interesting","Jan A","Jul 2019",5,"found","positive"
"13355","Amazing and interesting","Jan A","Jul 2019",5,"found","trust"
"13356","Amazing and interesting","Jan A","Jul 2019",5,"fascinating","positive"
"13357","Informative","amit b","Jul 2019",4,"fun","anticipation"
"13358","Informative","amit b","Jul 2019",4,"fun","joy"
"13359","Informative","amit b","Jul 2019",4,"fun","positive"
"13360","Wonderful","georgina h","Jul 2019",5,"time","anticipation"
"13361","Wonderful","georgina h","Jul 2019",5,"wonderful","joy"
"13362","Wonderful","georgina h","Jul 2019",5,"wonderful","positive"
"13363","Wonderful","georgina h","Jul 2019",5,"wonderful","surprise"
"13364","Wonderful","georgina h","Jul 2019",5,"wonderful","trust"
"13365","Excellent - so much to see","Swemfa","Jul 2019",5,"excellent","joy"
"13366","Excellent - so much to see","Swemfa","Jul 2019",5,"excellent","positive"
"13367","Excellent - so much to see","Swemfa","Jul 2019",5,"excellent","trust"
"13368","Excellent - so much to see","Swemfa","Jul 2019",5,"ancient","negative"
"13369","Excellent - so much to see","Swemfa","Jul 2019",5,"art","anticipation"
"13370","Excellent - so much to see","Swemfa","Jul 2019",5,"art","joy"
"13371","Excellent - so much to see","Swemfa","Jul 2019",5,"art","positive"
"13372","Excellent - so much to see","Swemfa","Jul 2019",5,"art","sadness"
"13373","Excellent - so much to see","Swemfa","Jul 2019",5,"art","surprise"
"13374","Spend a day","Chris S","Jul 2019",4,"start","anticipation"
"13375","Spend a day","Chris S","Jul 2019",4,"top","anticipation"
"13376","Spend a day","Chris S","Jul 2019",4,"top","positive"
"13377","Spend a day","Chris S","Jul 2019",4,"top","trust"
"13378","So much to look at","Stephieriin","Jul 2019",4,"time","anticipation"
"13379","So much to look at","Stephieriin","Jul 2019",4,"worth","positive"
"13380","So much to look at","Stephieriin","Jul 2019",4,"visit","positive"
"13381","So much to look at","Stephieriin","Jul 2019",4,"building","positive"
"13382","So much to look at","Stephieriin","Jul 2019",4,"top","anticipation"
"13383","So much to look at","Stephieriin","Jul 2019",4,"top","positive"
"13384","So much to look at","Stephieriin","Jul 2019",4,"top","trust"
"13385","Edvard munch","retiredbadger2016","Jul 2019",5,"wonderful","joy"
"13386","Edvard munch","retiredbadger2016","Jul 2019",5,"wonderful","positive"
"13387","Edvard munch","retiredbadger2016","Jul 2019",5,"wonderful","surprise"
"13388","Edvard munch","retiredbadger2016","Jul 2019",5,"wonderful","trust"
"13389","Edvard munch","retiredbadger2016","Jul 2019",5,"building","positive"
"13390","amazing museum","Ashraful Amin Robin","Jul 2019",4,"visit","positive"
"13391","So very interesting...","Allan Lewis R","Jul 2019",4,"spent","negative"
"13392","So very interesting...","Allan Lewis R","Jul 2019",4,"helpful","joy"
"13393","So very interesting...","Allan Lewis R","Jul 2019",4,"helpful","positive"
"13394","So very interesting...","Allan Lewis R","Jul 2019",4,"helpful","trust"
"13395","So very interesting...","Allan Lewis R","Jul 2019",4,"ease","positive"
"13396","So very interesting...","Allan Lewis R","Jul 2019",4,"wonderful","joy"
"13397","So very interesting...","Allan Lewis R","Jul 2019",4,"wonderful","positive"
"13398","So very interesting...","Allan Lewis R","Jul 2019",4,"wonderful","surprise"
"13399","So very interesting...","Allan Lewis R","Jul 2019",4,"wonderful","trust"
"13400","So very interesting...","Allan Lewis R","Jul 2019",4,"worth","positive"
"13401","So very interesting...","Allan Lewis R","Jul 2019",4,"visit","positive"
"13402","HUGE","Stacey Ellery","Jul 2019",5,"art","anticipation"
"13403","HUGE","Stacey Ellery","Jul 2019",5,"art","joy"
"13404","HUGE","Stacey Ellery","Jul 2019",5,"art","positive"
"13405","HUGE","Stacey Ellery","Jul 2019",5,"art","sadness"
"13406","HUGE","Stacey Ellery","Jul 2019",5,"art","surprise"
"13407","HUGE","Stacey Ellery","Jul 2019",5,"visit","positive"
"13408","HUGE","Stacey Ellery","Jul 2019",5,"time","anticipation"
"13409","Edvard Munch exhibition","Barbara C","Jul 2019",5,"understanding","positive"
"13410","Edvard Munch exhibition","Barbara C","Jul 2019",5,"understanding","trust"
"13411","Edvard Munch exhibition","Barbara C","Jul 2019",5,"information","positive"
"13412","Take a tour into your history","zevonae","Jul 2019",5,"depth","positive"
"13413","Take a tour into your history","zevonae","Jul 2019",5,"depth","trust"
"13414","Take a tour into your history","zevonae","Jul 2019",5,"information","positive"
"13415","Take a tour into your history","zevonae","Jul 2019",5,"time","anticipation"
"13416","Take a tour into your history","zevonae","Jul 2019",5,"wasted","anger"
"13417","Take a tour into your history","zevonae","Jul 2019",5,"wasted","disgust"
"13418","Take a tour into your history","zevonae","Jul 2019",5,"wasted","negative"
"13419","Take a tour into your history","zevonae","Jul 2019",5,"court","anger"
"13420","Take a tour into your history","zevonae","Jul 2019",5,"court","anticipation"
"13421","Take a tour into your history","zevonae","Jul 2019",5,"court","fear"
"13422","Take a tour into your history","zevonae","Jul 2019",5,"rubbish","disgust"
"13423","Take a tour into your history","zevonae","Jul 2019",5,"rubbish","negative"
"13424","amazing museum","yanping Z","Jul 2019",5,"spent","negative"
"13425","amazing museum","yanping Z","Jul 2019",5,"food","joy"
"13426","amazing museum","yanping Z","Jul 2019",5,"food","positive"
"13427","amazing museum","yanping Z","Jul 2019",5,"food","trust"
"13428","amazing museum","yanping Z","Jul 2019",5,"provide","positive"
"13429","amazing museum","yanping Z","Jul 2019",5,"provide","trust"
"13430","amazing museum","yanping Z","Jul 2019",5,"food","joy"
"13431","amazing museum","yanping Z","Jul 2019",5,"food","positive"
"13432","amazing museum","yanping Z","Jul 2019",5,"food","trust"
"13433","Huge collections","ckocour2014","Jul 2019",5,"plan","anticipation"
"13434","Huge collections","ckocour2014","Jul 2019",5,"time","anticipation"
"13435","One of the best museums in the world.","Nefertiti","Jul 2019",5,"art","anticipation"
"13436","One of the best museums in the world.","Nefertiti","Jul 2019",5,"art","joy"
"13437","One of the best museums in the world.","Nefertiti","Jul 2019",5,"art","positive"
"13438","One of the best museums in the world.","Nefertiti","Jul 2019",5,"art","sadness"
"13439","One of the best museums in the world.","Nefertiti","Jul 2019",5,"art","surprise"
"13440","One of the best museums in the world.","Nefertiti","Jul 2019",5,"worth","positive"
"13441","One of the best museums in the world.","Nefertiti","Jul 2019",5,"coming","anticipation"
"13442","Don't Miss When Sightseeing in London!","SW G","Jul 2019",5,"daughter","joy"
"13443","Don't Miss When Sightseeing in London!","SW G","Jul 2019",5,"daughter","positive"
"13444","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"stolen","anger"
"13445","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"stolen","negative"
"13446","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"art","anticipation"
"13447","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"art","joy"
"13448","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"art","positive"
"13449","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"art","sadness"
"13450","Depressing temple to imperial looting","Ubergeekian","Jul 2019",3,"art","surprise"
"13451","Amazing Museum!","fjmtz","Jul 2019",5,"time","anticipation"
"13452","Beautiful","Dominiquecollucci","Jul 2019",5,"beautiful","joy"
"13453","Beautiful","Dominiquecollucci","Jul 2019",5,"beautiful","positive"
